amount,hour_of_day,day_of_week,transaction_count_24h,distance_from_home,is_international,account_age_days,avg_tx_amount,device_change,is_fraud
8116.2431877615045,0,1,23,7.820764226089755,0,2413,90440.13691879254,0,0
134187.35799399228,11,4,12,9.591746720566658,0,1556,17279.506437409476,0,0
114420.47988409703,23,5,19,15.446482584021204,1,2850,18782.70383013175,0,0
5100.821191582541,17,5,1,12.018543107222253,0,585,52792.67758983428,1,0
283447.41747514706,0,6,27,6.019177501245148,0,3497,84514.08630646535,0,0
321788.5108407058,17,0,11,118.07579657161419,1,3575,40238.189605906686,0,0
40747.45694143636,22,0,25,37.724600382110275,0,1378,5307.020622231647,0,0
13996.647980086354,6,1,22,5.4358423022093625,1,163,91915.58210541822,0,0
12142.580969070197,16,6,6,44.58642212216187,0,3257,118889.62037283828,0,0
183709.495042481,12,1,4,17.680632271582365,0,1400,231025.56765186178,0,0
61463.713437527535,9,3,27,0.252832369447022,0,2843,42043.705426484186,0,0
955.3934461092224,13,6,17,8.497588473715279,0,1770,23877.6642146685,1,0
259497.27056225244,0,4,12,0.521392773115036,0,2322,208087.9219981728,0,1
89829.69110971935,22,6,25,1.837274201084723,0,1941,100460.2704675986,0,0
117246.4408350054,5,4,10,3.944090571548309,0,2706,5290.013489864898,1,0
173474.00435174804,3,0,23,13.248427546549523,0,667,69405.25331886043,0,0
170693.33316603897,18,4,28,9.6023304886026,0,735,2315.3161632160572,0,0
7883.205270912187,14,1,26,3.2267730415992313,1,1948,20548.85405197574,0,0
85329.78413989749,20,5,14,10.03584512791251,0,3169,5887.666411311117,0,0
119153.25983687706,20,6,7,7.257870245374933,0,2553,18342.123273957637,0,0
8950.951781845277,18,1,27,10.557941605011724,0,1167,53855.44016944079,0,0
25154.419250067196,21,1,23,3.782353232164635,0,3501,28404.555699359964,1,0
50387.394033337376,11,6,23,18.817357744924117,0,3631,7370.331068021764,0,0
217617.32878833634,13,0,24,0.9110639151522965,0,2423,52631.717241298094,0,0
190135.15844790355,2,2,11,9.816447646053433,0,1828,98614.01987610501,0,0
152373.28114484219,3,1,24,45.05413396290674,1,1555,4367.079389209003,0,1
463323.1414007984,2,4,3,10.88317693606708,0,1891,171238.97133040914,0,0
27793.85637680887,11,6,8,11.634976306451549,0,736,84690.54166091284,0,0
63076.37487979432,21,4,20,1.4086350034230668,0,1069,58624.50071830195,0,0
59189.65210100311,8,1,23,18.595844103455743,0,1127,40376.46530893709,0,0
113611.9200875772,18,5,5,55.103716560479754,0,1018,39976.0486375785,0,0
189814.24180151016,15,2,28,6.895220985470711,0,2300,32704.709058635002,0,1
67664.95288392983,0,0,4,9.992823029526564,0,3641,9839.368280709446,0,0
67635.25887350253,13,1,13,17.742314921307873,0,1868,6604.633028724256,1,0
93730.45150971002,12,0,4,1.956913352384127,0,1181,29549.59022133791,0,0
135663.67374135184,22,6,6,60.02834764424294,0,3554,87984.41063432426,0,0
22477.08565006723,11,6,2,12.60707889720287,0,1040,27218.511523359586,0,0
326647.98946746514,4,2,29,2.4455291682150646,1,1174,133817.89061584405,0,0
9656.980148345168,19,1,5,8.16620074206478,1,2376,38280.37547250224,0,0
2337.1061306555416,2,5,15,9.362696913305278,0,3383,79798.67141280511,0,0
44440.045695479705,22,1,8,8.473931902628353,0,3554,45238.518489110924,0,0
120876.740491657,1,1,2,23.63272594649566,0,2704,55104.76679996394,0,0
382012.6107070919,10,3,21,8.478307322451293,0,2871,23031.695083362494,0,1
269949.37498577737,19,6,23,7.8269240090393755,0,2863,57702.18441918246,0,0
116631.56439525387,1,1,5,7.774771306950079,0,1532,9381.429800973541,0,0
57366.90838091821,15,1,26,30.087915379248734,0,73,39120.9011962525,0,0
90584.98974510451,7,5,9,7.374416146486535,1,2044,47580.20845124878,0,0
346277.36441230896,2,2,25,0.2819398029180814,1,2671,97390.57017250042,0,0
30856.673492471902,20,2,8,9.099467422275564,0,1123,40895.54572142599,0,0
65062.56072321368,3,3,14,6.5211739557413235,0,395,87594.16835836731,0,0
118058.73569795555,20,1,16,47.941707111924465,0,1235,15352.536428202473,0,0
1035.2282573537161,3,4,25,12.99815934515455,1,863,2043.9741559140678,0,0
48007.24173359494,7,0,2,5.346489607966394,0,2485,56409.07467216495,0,0
83912.64714409635,5,5,3,79.88999677643876,0,2681,51376.67487687878,0,0
231181.0307922313,13,1,4,5.667008828002325,0,859,88633.03124112717,1,0
482802.1480035436,14,5,15,28.795940420164193,0,3617,30097.199061890788,0,0
81266.16282577971,16,6,5,20.97078006560946,1,199,2425.6329750860905,0,0
289281.9926667773,4,3,15,12.406415459667969,0,2775,102863.69801156833,0,0
10454.475421920639,0,4,26,10.41196785904341,0,356,228077.36987729213,0,1
120821.7885188429,11,2,28,41.17435215985503,0,3094,40104.822709423126,0,1
51174.99916329787,18,0,18,12.89027918778698,0,1857,75560.35792576666,0,0
139019.57920705594,11,3,13,9.411504306756553,0,570,62941.652088532865,1,0
202286.11889179432,10,2,11,8.746863286063302,0,1819,66777.12844650795,0,0
5522.129865145643,21,6,10,6.45563178809909,0,1908,161619.10652387113,0,0
274067.9963419822,8,1,4,10.517633034745453,0,3531,106646.61142689204,0,0
7059.0066908947165,18,3,20,2.5548036014070474,0,1011,117499.82063766703,0,0
139998.1088517288,3,1,5,1.3468068833665896,0,3516,7548.1515987763805,0,0
7157.093293329998,12,3,22,15.59448343783217,1,2517,12692.227708587814,0,0
197820.11031475416,9,3,1,12.112308169682848,0,2376,87086.13339016521,0,0
22938.986245049087,0,1,13,3.808500747452568,0,1485,62201.95762662949,0,0
56928.54685778753,9,3,14,2.25887747359193,0,3301,119076.20358423353,0,0
269742.0498650949,17,6,22,3.092584704592193,1,1569,7815.49358729175,0,1
157054.09474921555,12,5,16,7.573868756420159,0,626,66866.70193955606,0,0
154072.9572426625,6,2,13,12.010800922987062,0,1218,53253.36293353994,0,0
144108.87970138114,7,6,15,4.297310907532187,1,3465,154309.15142854492,0,0
84265.71879976224,16,5,9,28.18102566499299,0,1485,16576.59397197759,0,0
302475.0156768207,21,5,3,4.296672965468869,0,1306,34304.40700751631,0,1
178162.53537683023,0,2,2,2.650670954555141,0,567,13045.899455128549,0,0
58033.30870790417,15,0,12,104.26067012958734,1,2415,48079.35772100296,0,0
135695.28468541542,19,0,24,11.873696775826811,0,180,170563.82431226913,0,0
626984.2765951814,3,3,18,3.7267606527466093,1,393,88773.8939223365,0,0
204794.64942338108,22,2,24,44.99168526998919,0,1277,109099.65085625302,0,0
122.37398525990348,16,5,26,5.255669285759511,0,3023,7838.745447825407,0,0
133897.64512948814,12,1,4,51.96059912424394,0,3321,48122.185529779985,0,0
228162.29870513713,9,3,25,2.5330644006644047,1,1159,145944.4424984145,0,0
39712.885947406976,8,5,20,36.87976245287839,0,3051,145356.14397271737,0,0
379387.8080951802,13,6,15,4.073366332068341,1,1337,353962.63115441066,0,0
51299.358148111816,16,1,1,55.72163443832857,0,185,59730.727866085195,1,0
54675.84248407834,2,4,8,17.07776055166319,0,119,165.8862049729791,0,0
17539.21321151411,0,0,17,4.212289770637122,0,2377,183458.71288003278,1,0
10158.385803871648,0,3,5,37.26339790719918,1,2894,250243.7175994108,0,0
76915.53883847309,19,3,7,9.904820347191444,1,926,210205.63261984073,0,0
92325.37170210182,1,1,3,26.396161357114458,1,1587,118241.6401716379,0,0
45712.13897751005,15,6,6,20.62509548012294,0,3375,19051.9411698732,0,0
93295.22807858315,8,0,13,25.055875949991457,1,880,11978.165278161012,0,0
50198.29234993516,13,1,16,8.423199447492232,0,84,96554.44151819103,0,0
202635.5738061266,0,1,27,55.880492678203424,0,1007,12105.190497003718,0,0
307527.65681221435,2,0,17,16.411119495480605,0,438,245147.7286489182,1,0
90027.15011023637,17,6,6,1.6146721423109514,1,663,47222.3805989196,0,0
184689.899091965,0,6,5,1.3813004966581026,0,1487,2503.9862988735626,1,0
192237.9666125639,10,4,18,26.80575203397311,0,2746,13057.402161802687,0,0
125093.40579895438,4,2,4,37.93899147480011,0,1336,27453.460502859558,0,0
21319.55585654533,10,5,12,23.76721518581515,0,3615,97325.39665411784,0,0
16834.537874059024,5,2,28,6.5006827572330605,0,2372,106937.06928924097,0,0
251930.23818243705,23,4,16,5.121186646698953,0,985,19164.724433226016,0,0
30796.819601795145,6,0,11,16.66826811870031,0,190,83656.28517113626,0,0
28280.179673725896,12,3,28,4.382520100326151,0,1651,2587.5895330318403,1,0
18167.62505422808,22,0,27,9.531696967817545,0,979,8682.837385713441,0,0
74962.02831897975,15,5,11,19.814426028949793,0,572,61259.266441692074,0,0
113009.51801978207,2,1,23,6.706974783721145,0,421,97344.01527101726,0,0
112751.02509495261,14,5,6,9.414123013786375,0,2850,196615.00483435474,0,0
30252.867269141338,7,0,27,8.941932819272978,0,3329,46065.04739182297,0,0
9958.325179036445,21,2,26,12.343121632570167,0,1321,10222.402639019385,0,0
37136.7345239544,23,3,16,22.439245234233688,0,1759,211579.70506742637,0,0
70004.04508259527,19,5,6,30.497263851991782,0,1452,46020.26954727068,0,0
94788.4591611491,15,4,9,21.877419697511698,0,803,55048.48875424151,0,0
31553.350184566603,16,0,18,0.5303260151827474,0,1179,154167.58431083997,0,0
20231.00969720036,12,3,1,45.42942285672176,0,2709,70508.5844516145,0,0
184247.8437495929,2,5,18,17.40670045542932,0,1224,28699.910848821593,0,0
195140.67498845636,2,3,19,50.576291482044475,0,3410,62258.14673053747,0,0
32844.3351824386,12,2,9,66.4139031478379,0,2327,78436.71325082291,0,0
82123.7052237358,16,1,14,12.616476568952654,0,2601,176436.59044039194,0,0
57950.865423268995,13,6,12,49.626007788075206,0,2020,21413.047313356266,0,0
15311.295547953705,4,3,10,9.094755405846692,0,255,65565.62023587483,0,0
282322.9233067876,11,3,9,6.032327571584782,0,2525,202558.89313384675,0,0
983.1103112851217,15,0,12,1.5296370086468385,0,464,3723.1303765828698,0,0
20773.33634281498,5,4,5,12.023412997163925,0,3506,17310.10137333392,0,0
42398.28913374626,8,0,23,23.339146940864556,0,505,34010.36511635214,0,1
194115.0281497854,15,2,19,75.30283218116759,1,2250,90772.75596196704,0,0
155425.70713013457,23,3,10,14.734011283237463,0,2513,147535.52647295478,0,0
86722.4569048758,3,1,2,26.52091294701514,0,534,17768.611927567734,0,0
118751.22107004293,5,3,6,45.295606205786484,0,1064,22663.813497764757,0,0
41689.76069712038,18,1,22,15.669548875576771,1,1154,138657.5585713863,0,1
282247.7466101599,0,6,5,3.6487980687995805,0,1834,12845.760814492834,0,0
2715.260667056936,7,1,1,37.70493703314768,0,3486,24215.745748520872,0,0
10639.291127196853,5,6,26,17.07447554009564,0,2220,105548.77282257077,0,0
259767.8995508162,2,5,18,28.418647775004928,0,231,14536.983710578368,0,0
290136.1194857071,20,5,23,21.486859372363423,0,2285,140836.458569995,0,1
67446.47956413917,13,6,26,1.2595948652593534,0,595,53948.64025422103,0,0
85910.91727353063,22,1,15,3.7052767483063183,0,10,47474.58461262669,0,1
232829.1233421567,1,4,2,6.744443423658849,0,2132,11625.667699357271,0,0
192028.18548865378,15,0,21,6.701283527414344,0,1471,91069.3597093808,0,0
198015.29578978952,21,6,15,36.551593013081515,0,2968,172333.92302013838,0,0
46487.37724714799,12,5,11,18.237975870160284,0,1926,94240.46648234574,0,0
177518.46221780957,15,6,26,1.7411439821153487,0,379,30487.318190599362,0,0
7182.967835087585,10,2,13,9.794286660854368,1,3117,95998.1083847252,0,1
66741.01859894967,10,5,20,16.25351562114584,0,2685,57058.59716543516,0,0
27103.073064064974,15,4,15,5.793757119619954,0,1682,153784.3237545328,0,0
3645.423974160148,9,4,10,0.8129796923432249,0,1680,49242.626639324335,1,0
96027.09852495595,16,1,17,9.569225547524015,0,2550,21671.51894361461,0,0
7923.791564816876,11,4,5,12.36780468785289,0,1895,8540.583380212618,0,0
12801.43383597534,4,2,1,47.028142955659646,1,616,26398.942343727813,0,0
8528.024820774634,11,2,19,47.79909411562851,0,2088,66324.66274882061,0,1
369078.33686377143,2,6,12,13.879048989611602,0,3472,14910.465694539715,0,0
4002.9277493598665,18,3,25,12.754043514815338,0,1640,3245.856531938672,0,0
31437.717704130107,9,4,7,20.46093663373984,0,1871,47658.85348746788,0,0
105554.8429743743,15,5,2,5.971465104760801,0,3432,34147.20899219279,0,0
173377.29400440745,18,3,21,6.7294417397906034,0,710,43632.071502059174,0,0
93701.27686554268,10,5,15,0.051222585221768355,0,3041,48430.4539903132,0,0
375082.9599097157,15,2,20,1.6287976579998318,0,2288,116218.82927645411,0,0
41204.90479788669,9,6,13,3.9325552375116675,0,3469,259385.5907232369,0,0
63866.939735163854,14,6,7,20.46486905740748,0,1988,24335.755606904735,1,1
172205.4892214125,2,4,14,4.781832386435108,0,1504,228337.06069642873,0,0
114475.27540895218,23,1,20,2.649587604815097,0,562,20740.592166123548,0,0
24088.38122282231,9,1,16,19.158131856964967,0,2205,112501.84310620926,0,0
69048.62043374818,11,4,9,21.09669468096543,0,3002,91491.96452476452,0,0
372800.7748162136,8,5,19,1.2305545646739244,0,1671,4290.816781747283,0,1
198794.3532913101,18,3,22,29.647128178880937,0,3297,103255.98953015763,0,0
21294.993021842147,0,3,5,18.63606205913762,0,2821,185110.0405793222,0,0
19818.98723695479,12,6,10,10.118932361941773,0,1192,212995.260628288,0,0
176255.71423813325,6,1,8,81.7064577999951,0,2564,92463.74487421081,1,0
22176.263200956753,21,3,29,0.20503445330207998,1,519,123562.47042543732,0,0
60292.15289738072,19,1,14,15.742640802427285,0,976,5938.397753853242,0,0
19937.653046225376,20,0,11,3.48000729249492,0,3621,14067.659644850068,0,0
1477.14243253099,6,1,1,7.989643876839832,0,1649,24356.929184214154,0,0
208267.59357651588,5,6,10,2.8589928748085858,0,587,60629.93985464953,0,0
150961.26780018752,11,0,2,22.065332763865673,0,2235,39052.72308786994,0,0
63598.91331548232,3,4,7,10.268967650588333,0,1586,85633.48798201802,0,0
17385.232224312553,19,0,17,85.80645999245863,0,2885,47202.31948944529,0,0
164205.25763311144,9,2,5,21.21749488005851,0,3229,119340.29821329695,0,0
44529.89596450334,18,5,24,49.859135435507646,0,3511,100025.9385316299,0,0
108455.89840233856,1,3,10,5.510516869758276,0,2935,110038.2922237465,0,1
38081.31456460041,3,0,5,7.677518704299969,0,2649,141216.63391757055,1,0
56613.94545032792,14,2,5,9.009738173054027,0,3267,143768.65901657022,0,0
76673.3075137859,5,6,9,36.46686216857611,0,3552,120967.61324952055,0,0
143555.29803856974,0,2,11,4.756916287266578,1,30,5456.0190473951,0,0
178419.96441575568,17,3,15,58.64417711904866,0,2452,78083.97047161961,1,0
58617.21133312357,7,1,27,0.8911435873206597,0,990,1599.0292058426062,0,0
26532.080277294495,12,2,5,44.119699341779764,0,1091,108930.96206203052,0,0
16682.149991439604,18,5,17,12.008219968610703,0,573,5040.103402671539,0,0
41664.922471092395,15,0,19,14.926657249129427,0,1324,326981.548515186,0,0
161839.534153095,0,3,14,119.02521320090946,0,1592,76169.64359873775,0,0
32018.023046447397,1,0,21,40.81179952205119,0,79,16071.249209187406,0,1
4868.613403514713,18,1,24,46.87264035339692,0,956,50530.98573016339,0,0
83074.64633027377,13,3,26,17.615335249610244,0,3241,140207.85865182942,0,0
3419.1552523605324,14,2,2,62.627275133620955,0,846,15875.87639066779,0,0
216217.24127190118,1,0,14,23.282573443914707,1,1832,61563.47179161127,0,1
113339.15757325635,12,5,20,34.22133381673078,0,2866,286.97550955311806,0,0
29685.112269557834,19,6,28,25.52613270011865,0,3210,124254.53089572757,0,0
63316.55967503673,19,0,4,30.365857972855927,0,2063,17314.053467601418,0,0
134406.59822552485,10,5,3,20.320616706955626,0,1629,39174.48585459236,0,0
247318.1659610523,9,2,15,25.922391729423296,0,1717,60443.298448841546,0,0
207508.11558083573,1,6,22,11.451839031235727,0,1506,12519.35100835856,0,1
7206.707805169822,16,2,16,24.542603804576856,0,2019,209023.76200871586,0,0
8462.29236651128,2,1,10,6.481681226755743,0,1993,50610.25898446913,0,1
91061.61265714596,3,1,18,20.153914411648802,0,3123,21094.70126932979,0,1
68616.37592345505,21,6,19,14.836349204094832,0,2769,106285.14850945784,1,0
34663.56122402277,4,2,2,45.7613432381779,0,3193,179706.53439539444,0,0
373693.9630905749,1,6,10,22.36953637141976,0,3138,195045.7367542749,0,0
137147.3022154708,3,3,29,18.15755137109338,0,3098,45128.821394938044,0,1
116256.681520945,11,2,24,7.510577165094708,0,2854,35635.655764493175,0,1
20007.383145863252,5,2,2,39.72688245870387,0,1003,211896.60722705547,0,0
33397.859108029326,19,6,16,1.1135883065631793,0,2941,4342.824235837545,0,0
92891.68167453502,14,4,5,46.00197010474943,0,860,111076.5700071898,0,0
158765.9123178838,6,6,4,21.167318036184625,0,1310,15633.402191859674,0,1
267452.3787371049,5,3,17,4.2018960675149595,0,747,50114.07718391022,0,0
119642.42989404808,21,3,13,46.65995868993504,0,3127,245795.67827076354,0,0
54238.002376981996,13,5,23,7.901009993934482,0,649,69619.03552031502,0,0
117466.60428393236,17,1,22,3.6850106394403186,0,3068,59293.057766608385,0,0
7168.435496346687,6,1,26,7.688149538031698,0,2832,5103.435331976239,0,1
91649.77677683704,5,1,12,64.9209985665186,0,3096,25985.374983175483,0,0
225022.861766606,23,0,17,27.947793688519674,0,214,244.4613621900558,1,0
101320.51143096272,5,3,9,49.728507770850925,0,788,166358.99366383467,0,0
756.8843477467705,5,4,28,7.101297107361527,0,2110,82818.2571538023,0,0
118586.81034772101,19,1,20,1.7207304098474245,0,2100,10047.567198122455,1,0
129624.94035423874,21,1,1,16.54524238554291,0,3406,36138.23630430423,0,0
77920.44375104131,9,1,24,13.194278004588512,1,3124,133456.66036751724,0,1
169329.91425991297,3,1,1,25.50255908160951,0,299,12094.040638991379,0,0
22601.174336480613,9,1,2,15.64722751922397,0,608,20936.74996265967,1,0
52590.34966745165,21,0,14,10.099083737938022,0,650,62367.29061187234,0,0
164810.60779221077,0,4,5,0.09393734219547964,0,322,12527.312798691055,0,0
92555.80494752985,22,3,29,12.612710182117258,0,2375,38592.83348228958,0,0
517880.21338272677,13,4,1,2.5712823216803966,0,1985,321960.3852047867,0,0
7177.996571805734,17,2,1,51.02121189541185,0,613,62794.9192693188,0,0
28012.55334629537,21,5,15,50.945770578752835,1,15,96726.27359893454,0,0
22205.08391522831,8,3,22,32.557028851949894,0,2379,87080.53341194225,0,0
374617.9161004144,9,1,27,3.436338504591002,0,2644,19031.75036745562,0,0
203456.4976483225,18,2,1,3.1902059931590716,0,1330,149723.13811241378,0,0
14285.880850692425,3,5,21,16.570645061148774,0,3113,10413.264902426045,0,0
43665.22702113118,20,2,16,25.999527556668017,1,60,203669.54416998624,0,1
5403.093791301551,23,6,10,46.98080631497285,0,2337,19475.03554285487,1,0
100121.51571994073,12,2,27,44.892810686801845,0,2868,247634.10809803454,0,0
40226.231021875996,9,2,5,3.3761279269304323,0,1702,127944.53779403528,0,0
29781.896691782695,12,1,2,107.95811402779849,1,468,15001.192742437153,0,0
74048.45167961955,21,6,14,3.410962289104565,0,2426,13986.631650806783,0,0
158743.95306526538,11,5,11,36.66641605093841,0,192,7065.3657377405625,0,0
51737.63812728245,23,2,19,17.683517385876346,0,2442,22732.97017674486,0,0
141654.28328356217,2,4,19,22.681876019707417,1,2400,86094.87343613179,0,0
59082.93541980087,18,1,19,18.52539600900701,0,612,58767.959787859196,0,0
24146.28892244767,8,2,3,40.755559740149174,1,315,76018.99446856324,0,0
59096.21468061178,12,2,11,20.272431568365565,0,3212,2530.8623930545264,0,0
77230.83836446561,21,6,20,37.76503137994603,0,2618,6668.04018364718,0,0
61911.5191649809,7,4,26,3.35341954095011,0,217,94205.69870713695,0,0
32065.20402257026,3,5,29,40.30407092585185,1,9,150661.7548643553,0,1
20469.255976356697,20,0,16,99.1039750988616,0,945,35630.722953353004,1,0
293656.1845520008,8,0,17,21.665025213416374,0,1469,14568.037664542475,0,0
35309.03065823319,6,4,29,74.89723601419634,0,2129,29494.65663046679,0,0
122203.36310851021,20,5,20,4.966241218180375,0,1742,42486.34347951361,0,0
41656.81050668066,22,0,4,35.354975383279054,0,2520,79569.57709173969,0,0
349472.897359313,10,3,15,3.7036404815235335,0,2811,42139.25115374511,0,0
444635.32346400677,14,5,24,14.511042434248706,0,2611,181874.0510525034,0,0
174352.00094700235,12,3,11,21.814965314320816,0,429,41027.866074488156,0,0
87101.5145346605,2,5,16,21.591625761958948,0,3139,16010.189301622999,0,0
78103.30990334826,2,3,20,22.22549896747069,1,370,22838.185092034004,0,0
39892.862292236045,19,6,21,7.7404649784043205,0,361,50063.948040676936,0,0
13014.12150366595,10,0,4,72.77977658629649,1,3152,122030.7866821828,0,0
8236.162468694105,22,3,5,0.1314911824218683,0,1554,162853.491192131,0,0
62632.534405893944,20,3,19,19.404299615826154,0,3005,16393.91522418352,0,1
385322.2116153713,4,0,16,40.214692322130034,0,2226,278.2359021438427,0,0
28352.792811462274,19,4,19,44.34893031641715,0,654,162854.68282583717,0,0
52924.83059372672,23,5,24,25.47399042886564,0,650,20722.020190072453,0,0
102560.21339158418,18,1,28,17.104486718945253,0,2438,137926.30409603668,0,0
43242.0907650656,11,3,16,12.225263901565773,0,771,64013.68799127512,0,1
363.63535867378926,17,5,1,11.939147569835493,1,1649,41416.67958281216,0,0
50454.06402507686,3,0,3,11.071153110732247,0,386,12696.8799154229,0,0
163291.86266951787,7,1,2,24.072300523687954,0,2892,89188.38052104418,0,0
288168.887736632,13,1,10,26.276381359422977,0,2996,136369.09000021112,0,0
32170.886786844905,15,5,27,14.462330112139501,1,1125,49457.14676106005,0,0
254651.36918832175,19,2,6,27.00401411330185,0,141,47298.57761810453,0,0
201852.37183497628,7,1,8,15.034822536321595,0,544,112610.95180831788,0,0
52209.529327526216,4,3,6,2.0484456862554596,0,921,55470.754778632465,0,0
468.8791417607383,8,4,20,38.158909992583204,0,2547,123197.64392257777,0,0
186353.00181141464,1,5,19,40.87846919960222,0,1446,4450.862614944279,0,0
33795.487824424745,7,3,16,6.197496188850301,0,3461,155946.4249338093,0,0
141012.23009520222,6,2,4,30.876132389701,1,1893,24312.57463926883,0,0
84749.85033721908,17,1,16,14.314850826674416,0,914,14828.777239941432,0,0
25059.764168310878,20,5,29,2.648404321308772,0,138,2626.1158303383154,0,1
104472.56791497112,21,2,24,10.149913342510997,0,3253,143696.63546343928,0,0
144749.01341115142,8,3,9,1.5928148654373038,0,1747,4959.844888639114,1,0
64330.07319925536,10,3,24,30.8792774349062,0,3490,247081.1838842842,0,1
137797.0213066713,11,3,9,4.3689285710894765,0,3614,66563.690593175,0,0
51914.65434664522,7,4,8,3.5919111408757716,0,1952,95967.44207973855,0,0
392468.1388438292,22,3,29,4.67745890773292,0,651,103369.09011019413,0,0
27418.491100900173,16,6,5,5.127053736508502,1,598,27702.2755979985,0,0
150442.36627293265,18,3,21,22.41422448871065,0,2206,131381.00267166947,0,0
138470.3854875981,0,1,17,20.35545236683181,0,1537,233859.05261749603,0,0
75383.79725813815,21,5,24,2.7699971373714725,0,2054,36943.93228723084,0,0
43130.34529684639,2,5,27,25.77748716044183,0,2638,144314.3655400025,0,0
59015.73432265836,13,5,16,8.586667130156991,1,3267,118286.74350665891,0,1
99286.79025428368,17,4,18,12.230338576931427,0,2106,71249.03414821664,0,1
75576.67623339455,1,5,22,2.667427190198906,0,999,36660.675167491245,0,0
143355.43698225357,7,1,6,24.66295612331794,0,1231,42916.81788551537,0,0
44735.2990422904,16,2,28,9.439219582665569,0,1631,29408.300771138714,0,0
11344.313103030081,8,0,10,20.000491713089133,0,1280,44447.777165663036,0,0
70440.07693354807,11,6,20,11.145104588035817,0,3582,365483.29027336487,1,0
29977.051860956206,6,5,25,1.0020653319737762,0,892,36130.957230910986,0,0
95877.577834424,0,1,16,24.313457402443944,1,2195,87611.804674844,0,0
73464.21418965752,20,5,19,16.081939532433495,0,957,30806.709895987056,0,0
150845.55160149973,20,4,8,11.39188037592563,0,830,50285.853157527745,1,0
85620.08938936636,13,1,18,4.501708478275505,0,982,6999.3774493624815,0,0
56345.23352187084,1,6,5,19.5815871564727,0,1243,115254.71709492823,0,0
12766.97471954336,16,6,29,6.437120021452483,0,2979,86546.18319505986,0,1
12799.402941876522,6,0,13,11.213427349177731,0,3243,34153.69312271398,0,0
102262.67572817398,14,1,15,1.1628634388635481,0,1541,59529.08347818213,1,0
212656.0815088277,8,5,6,29.988948279314545,0,1152,164596.76900676836,0,0
53578.04981438635,7,5,2,1.887028604231933,0,3118,3636.00798751145,0,0
75670.32179694696,6,0,23,44.29873980512362,0,803,212988.6112190327,0,0
89455.9875305256,3,4,15,40.43471909634205,1,2404,50911.04764445093,1,1
64874.30626900288,9,1,27,70.8713024477734,0,3173,157092.35931125496,0,0
6141.127244413557,6,6,11,47.8154871531364,0,1660,158140.93388486287,0,0
88950.1091782683,14,4,5,71.09232453834919,1,727,4840.5138323664505,0,1
14745.93056683962,12,4,10,43.65630183984291,0,1796,121712.17451649142,0,0
81148.93931952406,7,2,29,2.3871290700415244,1,1469,105600.80500706127,0,1
149333.30986910954,8,2,20,11.513750188689375,0,1282,3532.332116584031,0,0
546.292235002001,8,1,20,1.5842488879933496,0,101,225793.25165180847,0,0
56295.490994355954,4,1,18,15.76226948388876,0,163,80529.67850304004,0,0
136920.2436283097,20,5,12,15.090103787643388,0,2606,14669.032731610234,0,0
75191.29695305017,5,5,25,51.06671477736349,0,1028,10508.729497258491,0,0
26828.058412963434,15,4,17,69.92868305910801,0,2811,66037.97673595334,0,0
119589.6873914232,15,2,17,6.012483812640749,1,3456,4850.8822304525675,0,0
153003.71035360897,23,1,4,17.46045142177281,1,1468,14369.348119776803,0,1
45024.05869470081,13,6,19,12.48891384412881,0,1584,237219.66836804524,0,0
35296.84659470073,18,1,25,15.825574421842838,0,1400,109238.0807647613,0,0
78776.15251115792,18,6,29,15.174123167524101,1,1540,76047.61925858032,0,0
45479.67132961192,15,1,23,49.0971129745371,0,1734,18738.34422363097,0,1
180750.43598490505,4,2,27,45.29148978307554,0,3635,19724.82886564473,0,0
150981.93725882415,0,1,18,2.618961660586007,0,3089,47222.60490574159,0,1
37380.352519165346,4,4,20,8.465765376388982,0,1284,112211.54888840322,0,0
61060.648454354625,8,1,21,27.94913447002958,0,2390,314.98762097011036,0,0
220263.03219699513,20,6,10,23.039445237849115,0,2745,3622.8274584047713,0,0
15943.73630330648,6,3,28,19.94961204125738,0,981,163286.38548565528,0,0
140336.765000882,9,5,14,101.69780065215224,0,1996,134588.94375164926,0,0
38097.33549690884,23,0,20,8.217646816007958,0,2695,94911.89161413947,0,0
12723.924201628544,14,4,13,14.482386299916914,0,2992,55376.93133524611,0,0
12440.614343779745,20,1,14,77.408384652747,0,2908,12544.167940614534,0,0
32336.0835896134,11,3,4,23.78511786623532,0,238,8627.59383238912,0,0
79424.9183093946,12,2,4,20.92117129380355,0,845,188627.8077049198,0,0
238477.0724161823,17,6,24,3.3623914430737183,0,2027,38568.926302698266,0,0
36096.24886034705,20,6,23,5.664690308793117,0,1515,95185.24402869961,0,0
22217.879292016034,9,6,4,9.479371646248355,0,1185,48733.61762296297,1,0
65134.32439371855,23,4,11,12.504055584078497,0,3560,105022.37567180273,0,0
17034.81079824397,0,4,1,13.751663356753934,0,845,17185.154927591622,0,0
31702.959970511292,3,1,6,46.48377182936275,1,3268,53019.979053445,0,0
431483.6000512345,16,2,5,2.2681222459682933,0,1152,37839.54092272126,0,0
81655.98274328509,20,1,27,5.709758162521798,0,440,22488.692697909475,0,0
153205.9215871165,12,3,5,3.101143894552196,0,1305,72846.79085789452,0,0
23801.62460761116,1,0,27,26.583973819645234,1,1011,61597.64375768507,0,0
73411.1660233226,14,5,12,70.5214760686989,0,3156,54765.324819941496,0,0
